"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Botswana","BWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","7991027.618113","8954806.21239681","9953736.15589513","11044317.0697609","11989404.7121149","14519056.261343","15062761.5062762","14435146.4435146","15271966.5271967","17615930.92884","23729759.9106644","42086129.753915","61760499.2848784","94799020.3140758","125239146.431199","154834347.532116","187442502.299908","229869358.669834","307353296.30524","443742331.288344","562918167.781781","533763595.075893","553753520.442847","727778284.25563","754544054.220579","738988752.233785","951599169.815337","1476502471.85657","1864978672.20825","1826368554.27068","2086912120.39774","2090843886.03087","1997772195.09883","1959225785.15125","2036914251.6576","2404876993.00195","2609469947.65658","3056343815.05424","2361177500.65075","3027160280.25257","3000196009.25164","2671112100.25337","2836767913.01874","3667669548.87978","4444139018.51734","5255909517.84596","5291779460.6449","5963543363.52382","4999047884.10552","3573059775.54472","5579516015.07301","7668392266.97084","7102151172.71069","9175068525.80145","9885376843.62119","7525222830.42092","8623954570.89673","",
"Central African Republic","CAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26101663.5324278","32618432.4315288","30610513.5259673","32650875.6148568","40403674.3675804","40806179.1987216","44773980.9441937","43089273.2506263","65799813.9476266","51399881.3666379","60397792.9335814","60030783.7294562","57429311.3135228","77607282.0037938","78051053.0122594","80012173.7888853","100096590.716487","127861435.845127","142999429.662597","157199556.603561","201027829.000055","169417064.639175","165958843.454919","159064482.530585","149211719.376313","190340624.533959","204099901.272257","214306676.79078","224453261.7622","250535801.106115","245892968.903802","242234415.393597","238129779.615387","218665883.135697","199169783.685189","247850138.355647","216376660.533701","252105044.396708","219168752.430283","192136061.26759","186303954.218701","159877005.095912","158252320.484048","207845728.91652","177784785.782214","178708437.533948","209094018.800509","239616991.83002","218449261.647375","211736581.514542","234493940.562554","252819602.849198","252752498.349255","219455296.332281","221889305.745174","199744707.367239","223454293.549398","244029063.3172",
"Canada","CAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6971938200.12034","7237503016.69458","7464915852.84906","8151311702.70833","9379474862.35862","9992735995.98289","11671587968.0753","13127741480.9947","14998956980.3936","16547561104.1766","19268786773.854","20915471479.5009","24074940600.0606","29903797120.288","38628506952.9652","38310330810.0668","44944129411.7647","48194022472.9666","53797091961.0765","64188302885.4362","75548816113.5819","80971724080.407","79140795979.5736","85042194092.827","99463361902.5558","100650311241.304","102020151133.501","112298642533.937","132297879255.708","141572635135.135","148910695920.466","148537138867.068","155086456523.538","168142004495.776","189509373169.303","218085835033.518","233248258159.149","249008377870.865","253008426019.548","283124453119.742","328371826813.009","309546100206.612","303441024660.677","328644636357.148","381528823981.553","430266545634.593","464727609308.886","500336095335.63","531710402999.063","389897646750.066","469065673887.473","546693502727.609","551183390198.882","555798122397.387","567433500255.955","491717641122.151","475594668002.568","510691493368.826",
"Central Europe and the Baltics","CEB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82546685567.3292","74328679559.5914","84137914072.8844","81295537089.8124","94956442166.4223","129696424296.623","136875122216.432","143789600314.337","158371130092.06","153732286136.074","169846281001.384","188148862109.053","212243729687.174","271542012218.699","354010510690.207","422183037174.935","511904958203.651","647171562136.146","762813704345.771","602587218046.102","689126073743.863","825686125838.824","802715582970.687","863366341334.059","909564885105.489","807674360183.601","837701094016.751","939591183511.474",
"Switzerland","CHE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2644513819.75737","2912465340.66224","3191279862.32459","3477336462.54756","3847882105.97612","4222049139.93529","4637253682.40381","4947449841.9949","5593189787.38954","6428426456.3666","10218997736.1079","11665105735.504","14087057759.2753","19117667814.7118","23175594502.0642","25656377213.0322","28703376740.2784","33446300187.227","44774761744.9664","50672878089.8539","56172585904.3982","53581992312.3918","50403111362.8528","48724852460.5783","51113594288.6326","52332532619.755","68986425426.6496","80965279037.0172","90152024191.895","92156315544.96","108671351713.216","105738270432.357","112563474327.976","109518060706.551","119116502668.714","139383426638.478","137783088673.139","135356205884.38","137791418471.513","137454516509.12","141789620736.618","141793623014.932","147504305594.765","169781826316.18","202880148130.277","219835928927.08","243432423911.31","294204136037.987","347370612316.499","309906630456.759","373420687857.23","457983317764.484","447813754987.545","495206231662.519","455817951895.791","422098619933.077","440110046934.412","441118822677.149",
"Channel Islands","CHI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","536636363.636364","525727272.727273","614818181.818182","697062500","732782608.695652","800187500","1014230769.23077","985196078.431373","981826086.956522","1347034883.72093","1310159292.0354","1179622950.81967","1133197115.38462","2239537709.49721","3166342442.64507","1837931201.62933","2476026429.11877","2754528077.99443","3169044747.31522","4824713524.83221","6292627053.84615","5363825292.30769","4713939510.90159","4767971203.19838","4474125374.69537","4647193725.5999","5161066966.77551","6308060062.89595","8456167150.3204","10071482715.1152","10760217714.6605","11842675065.5747","13312092909.9785","12758599161.7389","15656361048.5982","21025141438.6168","20794067519.5867","22487271963.9408","20819483696.5826","21624592264.633","23772266321.3405","22996523019.9704","22876417337.3588","26973735771.3335","39488088029.3013","49382442843.8593","67789580748.6682","78242480554.8399","74413752040.6308","63854403849.5175","82487244655.3566","95255289952.0849","91147100657.3255","89638289110.3067","86267289455.6343","71654519081.1652","70469088030.7588","79530803873.8118",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2571289300.51182","1937606629.29564","1913234218.86425","2031034202.61597","2250385896.4985","2563165163.70136","2680965147.45308","2388496222.27638","2339751401.4136","2429116906.3287","2307254854.17174","2782516857.58388","3692485858.09095","5876143560.87263","7107893126.65715","7688998817.07711","6943442876.27485","7519646894.17591","6813008130.0813","9204347826.08696","11300000000","14587301587.3016","22600124795.19","21956304449.37","24764305080.89","25801403273.95","26202580690.47","34072853910","44923701330","41190793490","49129758920","55542659170","66847400129","74280328750","104607445198","131858826000","154811877000","187447040000","188750394176","198699399635","253092089737","272060010515.89","333002310923.451","447958253781.611","607356934124.72","773339005396.98","991731387760.49","1257052625429.69","1495317001221.65","1249723531706.78","1602475244893.14","2006296851396.73","2175080625667.35","2354248580554.57","2462839435101.08","2362092880963.47","2199967569433.37","2417848999422.97",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017625.556139","218194462.124088","221930221.918022","258264752.481875","330533040.413472","338691189.41455","372845096.2722","392274948.994089","521479828.101502","500460465.162798","520616448.585418","510247597.56897","619773363.314177","896858189.629646","1402963862.35915","1430151941.39037","1946009761.85444","2670550446.37388","2885366741.57423","3163759568.37482","3561631199.13139","2966163293.54528","2756185695.16166","2527383751.37115","3100078387.62971","3263789748.09855","3617154650.84482","3372301472.43297","3126609547.07801","3125624091.59887","3421191368.47657","3149019076.45648","3558855924.13516","3252142526.23758","3369268837.06136","4593584282.14936","4989346356.11132","5030669759.28497","5220928218.20359","5247990455.07781","4370512052.15679","4555378742.04424","5860137947.81605","6412152574.59434","7682091175.06315","8525099432.55336","9321895748.26527","9607481678.26355","11413826500.0437","12346184122.6651","12599682601.8571","13660375263.2368","13108218936.8596","12988025916.1774","12967183767.136","11735478687.4154","10679291497.9757","11785900436.1147",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193434683.336333","179141516.117027","192656350.967135","232978068.754145","269474960.777087","304035800.033393","284042012.602223","291797729.279486","363946226.849268","573755351.322004","624464986.350786","696620421.375408","843610400.5454","1043175451.30227","1224968082.51873","1879642995.1483","1669843815.38441","2432257586.58988","2243906920.39044","2611952656.02619","2725480658.49439","2472751280.0609","2053806127.92889","2003045526.86057","2306775345.75839","2250713452.20634","2486734793.37846","2341602554.67398","2157027779.24325","2235509632.47295","1990231973.73391","2445458047.3629","2695377807.29357","2393027329.09599","2245087608.13832","2612567706.81833","2679888437.51044","2813421456.63298","3044751072.90894","3958470638.37536","4413882090.68947","4962622164.77229","6460297270.74773","7674073978.13291","5568685495.53428","5796645109.70629","7607694216.64324","7601555333.69335","8270698728.84787","8714098480.02184","6881847055.41217","5987139966.27319","5901797233.64553",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","2461099625","1644983142.5","1987500041.5","1864166706.75","2347777684.5","2248718005","2752499977.75","","","","1321436974.78992","1608404558.40456","1731765643.68274","1142074006.39561","1851667496.2668","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.37411","2745153230.59079","3136077074.87712","6539494270.79678","7723022251.95253","5000335250.30291","8865917390.79226","10210736241.2737","9027198538.50241","11907476514.9495","13229256910.7111","10512898980.6924","9524238329.30593","13259155515.9187",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.434338","29515424.4500006","50771655.4192559","62818525.19749","70846987.305715","71410810.7707121","65939853.0330596","72357447.7390855","76343640.5780523","85012891.109186","95512627.9823672","104954865.950463","116257095.680306","171385616.281263","311584817.760394","275298406.703788","304665659.819158","348827333.662232","384211648.259852","568348371.033017","1023762093.66517","1156656680.88909","1194134307.47903","1215274929.33037","1351850300.61217","1227120964.24005","736631970.121334","958951542.191998","898779925.76588","1159530945.41363","1449116806.34251","1134481581.27291","1193589829.75672","822017114.203332","1035379941.84848","1369151278.45747","1739316245.99943","1755897499.50914","1487018125.88757","1701642896.66819","2585496314.97565","2163316674.36294","2461790945.67168","2825094281.95409","3743531239.96753","5122710670.08602","6506604609.64933","6592305406.71709","8912225916.03985","6755575077.04057","10221068210.3146","12591110062.7911","11458706109.8226","10780248562.8694","10347651264.6259","5925246365.07428","4471702077.64412","6957376000.39581",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.348154","589865537.313433","605741204.428215","579510844.444444","714265144.444444","661285714.285714","660481481.481481","685910648.183253","768464923.856933","847208992.188988","1030134161.4166","1003346159.44174","1234754238.17951","1569678873.39479","1803412613.14496","2069355751.35397","2622856215.59303","3290350340.72801","3862386665.81404","4253988887.92267","5414746300.09962","4312781332.81458","4259914140.10592","4045271359.09711","4542862173.72976","4820404650.49606","6582202894.2535","6166358848.70451","6387602124.58799","7117713304.89559","8282563011.78673","8801832744.80689","8726657739.74416","9167761033.37907","12254186688.3985","13444770139.3343","14767813598.716","15829917576.649","14773797430.026","15812211474.8338","15897088339.1542","15110712974.5899","14509389925.7824","15694253605.8158","19634334392.4883","24696292393.4851","28676832888.3928","34305096137.1257","43403216721.8839","37483506937.245","45739171216.0565","62843740962.1947","67495284507.0212","66807032354.1179","60271328382.0758","44452696687.1537","41335287981.4842","45671652694.3097",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","10744148.6990114","13436176.3241405","16798357.2907775","22111840.6204962","9694406.49223143","19460921.4457934","26713601.3837593","29946699.8742239","37314624.317222","29576285.8081488","35634727.5148065","49393044.0670035","48022287.2375794","52634515.7264333","37288772.2058757","45830571.9325211","42235312.5162905","38481123.0045842","24456514.3692475","28293024.345644","46862490.8119648","40325279.6759135","38458786.696443","60015989.8876005","56949051.2445553","57102946.8305589","60124645.6236335","71485543.3421533","74129613.1266523","77701176.2865466","87432865.8960098","101729301.062052","89546623.8177257","100969664.281076","109301013.668943","100638566.379478","98307747.7918249","1148590068.64635",
"Cabo Verde","CPV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","24288324.3019895","29942601.5562269","32243019.3521382","34103853.2038423","30064775.4008994","31179559.0390662","33573415.1518063","42578568.0969506","44159711.3816908","51418167.4085416","52576490.7976862","52976389.2000896","61728160.1928901","65033421.6121452","61175342.8337668","83482492.5507137","101395543.124898","134631485.120869","118975529.248762","124265005.50714","145630289.312716","167834263.047786","202095934.370935","255294474.069373","295820489.462614","367187288.19007","500015668.817199","545279858.851099","660191834.321885","531989156.822308","543735621.940263","662371336.038718","708320154.178862","749495403.421275","749959104.057078","716792236.426252","630681920.982596","686193308.041876",
"Costa Rica","CRI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","108688181.963345","106792407.351612","113035728.786033","117110870.513225","137065427.587555","139169811.320755","162686777.358491","177977358.490566","219758490.566038","231698128.301887","277916981.132075","293549443.086118","379758854.559156","475807892.519709","558802030.264817","589474924.154026","697444550.75846","948424737.456243","992882170.361727","1086476067.67795","1279264924.15403","1135278183.91512","1175166464.83117","1189859712.56284","1332427263.56138","1300856760.39604","1480444811.82796","1558338389.35797","1779621000.13194","2078449240.53754","2237240101.59493","2403995752.675","3021544715.74937","3453398953.51888","3763147121.57319","4414827144.6863","4672770208.46372","5248818572.65692","6015987791.12718","6066566788.01456","6445399591.1613","6471720132.57518","6502965371.57468","7024662666.46566","7855439737.95577","8712270559.22653","9838020323.80876","10910345936.8577","11953069278.4884","10647948764.4953","12363108614.7365","13886078378.1015","14950204991.037","15586637116.9513","16313862272.8384","16884667693.8555","18687203683.2658","19486382351.7186",
"Caribbean small states","CSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1857363400","2255959900","2654199160.54565","3258402050.66345","3719910243.90244","4251739756.09756","4499232764.92083","4635330843.37349","5819724675.32468","6377068904.10959","6521956666.66667","6565420000","6838236470.58824","7224138183.93481","7766066363.11895","7725366415.54755","7687511279.09767","8295404425.79168","8794332849.60422","8421585287.70986","8662106515.95745","5332907602.01993","3736544459.45946","2951182567.56757","3766477027.02703","4078053746.96796","3831000000","3785600000","3668100000","4123500000","4318900000","4193400000","3872000000","4649900000","6120800000","8962900000","9869700000","11917900000","12506400000","10839000000","14519000000","17319000000","18659000000","18593000000","17812000000","14941000000","","",
"Curacao","CUW","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","173853062.59065","286578511.562153","351377554.132357","408069622.368274","575808862.275449","975007960.199005","1048990794.97908","1099530332.92232","1089019577.30812","1245251944.1675","1184542898.27255","1391979209.03955","1751888794.15347","2057181806.77541","2348366627.21894","2879463636.36364","2716934974.74747","3418539504.56323","3129819787.98587","3541279880.95238","6560543337.64554","6950313676.28607","6637856328.39225","7112782805.42986","7103883495.14563","7124599434.49576","7207832422.58652","7250480769.23077","8420271800.6795","9911750000","10416366123.6165","10903023460.0427","12823432794.963","13945071041.4531","12641150319.5332","12835496688.7417","14516402557.687","13383014261.8528","14125464684.0149","14495953297.0678","12695907729.8436","13041592920.354","13817556907.8206",
"Czech Republic","CZE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13388817545.8141","11457166848.7295","13851908167.6689","16296755517.4425","17724485273.58","24149133383.572","25666821390.1537","25002019016.6127","28064601068.1139","27841344318.0635","29710303014.6001","33105450931.6248","36961537756.6542","46732425821.5463","68328119284.975","84742000384.015","101341101807.432","125663728152.087","149036299841.258","120995278812.359","136996635817.418","162543486962.623","157958779210.829","160969652582.32","171545080091.533","151424360993.953","155347829200.181","171403399449.586",
"Germany","DEU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","32618854005.237","36360071265.2652","43584554131.1415","61107174313.9407","81124673418.4869","83862920263.9319","93829898322.1998","107855970100.227","130457680428.432","156931523743.464","176770004626.641","161004514755.517","161901412186.669","156218503255.458","157369120816.439","167859786008.504","222484871205.98","268220291838.955","295211064929.279","311636893581.608","404151181576.08","441819681791.397","472687539135.88","421042233526.559","466231167892.009","570323461171.011","573554717962.048","563369050304.534","593408914082.472","594895589175.368","601161783674.222","621685011185.682","677258610954.263","816655756207.675","999377948845.294","1079909215271.73","1236718103123.82","1479520941691.76","1630773399736.34","1292081133648.24","1443735233415.18","1684131719232.9","1629613808590.48","1703561519163.93","1778174797324.88","1582312227455.7","1603933249018.2","1737069506125.87",
